Band Number,Mainland.or.Island,Retrap,Date,Wing,Tail,Tarsus,Weight,Ssp,,
2772570,Island,NA,23062024,62,46,18.6,13.9,Chlorocephalus,,
2772511,Island,NA,21062024,63,49,18.6,13.7,Chlorocephalus,,
02727979,Island,NA,9042019,64.5,52,18.6,13.5,Chlorocephalus,,
02727931,Island,NA,7042019,63,50.5,18.6,13.5,Chlorocephalus,,
02727995,Island,NA,10042019,64.5,50,18.6,13.5,Chlorocephalus,,
02656213,Island,NA,01042013,63.5,49,18.6,13.5,Chlorocephalus,,
2728255,Island,NA,25042022,62,48.5,18.6,13.5,Chlorocephalus,,
02710284,Island,NA,04102016,65.5,48,18.6,13.5,Chlorocephalus,,
02585690,Island,NA,5042019,62.5,48,18.6,13.5,Chlorocephalus,,
02656223,Island,NA,02042013,61.5,48,18.6,13.5,Chlorocephalus,,
02641243,Island,NA,5042019,61,47,18.6,13.5,Chlorocephalus,,
02727870,Island,NA,42921,62,48,18.6,13.3,Chlorocephalus,,
02727831,Island,NA,42911,64,47,18.6,13.2,Chlorocephalus,,
2728160,Island,NA,22042022,62.5,51,18.6,13,Chlorocephalus,,
2746411,Island,NA,26042002,65.5,50.5,18.6,13,Chlorocephalus,,
02710299,Island,NA,04102016,64,50.5,18.6,13,Chlorocephalus,,
2746500,Island,NA,16062023,65,50,18.6,13,Chlorocephalus,,
2728173,Island,NA,22042022,63.5,49.5,18.6,13,Chlorocephalus,,
02700658,Island,NA,22072014,62.5,49,18.6,13,Chlorocephalus,,
2728287,Island,NA,25042022,62,49,18.6,13,Chlorocephalus,,
02656230,Island,NA,02042013,62.5,48.5,18.6,13,Chlorocephalus,,
2746409,Island,NA,26042002,63,48,18.6,13,Chlorocephalus,,
2728266,Island,NA,25042022,62.5,48,18.6,13,Chlorocephalus,,
02656253,Island,NA,03042013,61.5,48,18.6,13,Chlorocephalus,,
02727968,Island,NA,9042019,60,47,18.6,13,Chlorocephalus,,
02656472,Island,NA,13062015,65,50.5,18.6,12.5,Chlorocephalus,,
02585682,Island,NA,5042019,63.5,50.5,18.6,12.5,Chlorocephalus,,
02656399,Island,NA,20072014,63,50,18.6,12.5,Chlorocephalus,,
2746453,Island,NA,22062022,66,49,18.6,12.5,Chlorocephalus,,
02585637,Island,NA,4042019,61.5,49,18.6,12.5,Chlorocephalus,,
02700676,Island,NA,24072014,62.5,48,18.6,12.5,Chlorocephalus,,
02700647,Island,NA,22072014,62,48,18.6,12.5,Chlorocephalus,,
02656231,Island,NA,02042013,62,46,18.6,12.5,Chlorocephalus,,
02656291,Island,NA,04042013,62,45,18.6,12.5,Chlorocephalus,,
02710213,Island,NA,25062016,62,43,18.6,12.4,Chlorocephalus,,
02700623,Island,NA,20072014,63.5,49.5,18.6,12,Chlorocephalus,,
02700672,Island,NA,23072014,62.5,48,18.6,12,Chlorocephalus,,
02585663,Island,NA,5042019,60,45,18.6,12,Chlorocephalus,,
02656443,Island,NA,13062015,63,49,18.6,11.5,Chlorocephalus,,
02585617,Island,NA,4042019,63,49,18.6,11.5,Chlorocephalus,,
02656481,Island,NA,14062015,63,50,18.6,11,Chlorocephalus,,
02700648,Island,NA,22072014,62,48,18.6,11,Chlorocephalus,,
02656419,Island,NA,29072014,59,47.5,18.6,11,Chlorocephalus,,
01A31535,Island,NA,9062012,63,50,18.56,11,Chlorocephalus,,
01A31540,Island,NA,9062012,62.5,48,18.55,11,Chlorocephalus,,
01A31627,Island,NA,11062012,63,50.5,18.54,11.5,Chlorocephalus,,
01A31541,Island,NA,9062012,62.5,50,18.54,11.5,Chlorocephalus,,
02672151,Island,NA,15062012,63.5,49,18.52,12,Chlorocephalus,,
01A31551,Island,NA,9062012,64,51,18.52,11,Chlorocephalus,,
2746676,Island,NA,24062023,63,48,18.5,16.5,Chlorocephalus,,
2772579,Island,NA,23062024,63,47,18.5,16.1,Chlorocephalus,,
2728108,Island,NA,43636,65,50,18.5,16,Chlorocephalus,,
2746610,Island,NA,19062023,63,47,18.5,16,Chlorocephalus,,
02585650,Island,NA,5042019,64,49,18.5,15,Chlorocephalus,,
2746494,Island,NA,16062023,63,49,18.5,15,Chlorocephalus,,
2746680,Island,NA,24062023,63,48,18.5,15,Chlorocephalus,,
2772550,Island,NA,22062024,64,48,18.5,14.7,Chlorocephalus,,
02710273,Island,NA,29062016,63,49,18.5,14.6,Chlorocephalus,,
02578823,Island,NA,14112016,64,49.5,18.5,14.5,Chlorocephalus,,
02727807,Island,NA,42909,65,48,18.5,14.5,Chlorocephalus,,
02656315,Island,NA,05052013,64,48,18.5,14.5,Chlorocephalus,,
2772694,Island,NA,2072024,62,47,18.5,14.5,Chlorocephalus,,
02727991,Island,NA,9042019,60.5,47,18.5,14.5,Chlorocephalus,,
2772552,Island,NA,22062024,63,48,18.5,14.4,Chlorocephalus,,
2728230,Island,NA,24042022,63,51,18.5,14,Chlorocephalus,,
02656318,Island,NA,05052013,65,50.5,18.5,14,Chlorocephalus,,
2746658,Island,NA,21062023,66,50,18.5,14,Chlorocephalus,,
2728114,Island,NA,43638,63,49,18.5,14,Chlorocephalus,,
02700545,Island,NA,30032013,64,48,18.5,14,Chlorocephalus,,
02727843,Island,NA,42912,63,47,18.5,14,Chlorocephalus,,
02656287,Island,NA,04042013,62,47,18.5,14,Chlorocephalus,,
2772685,Island,NA,2072024,62,46,18.5,14,Chlorocephalus,,
2746529,Island,NA,17062023,61,46,18.5,14,Chlorocephalus,,
02727848,Island,NA,42919,63,49,18.5,13.9,Chlorocephalus,,
02727932,Island,NA,7042019,64.5,53,18.5,13.5,Chlorocephalus,,
02727887,Island,NA,42923,66,52,18.5,13.5,Chlorocephalus,,
02727971,Island,NA,9042019,64,52,18.5,13.5,Chlorocephalus,,
02710144,Island,NA,24102015,63.5,50,18.5,13.5,Chlorocephalus,,
02727999,Island,NA,10042019,61.5,50,18.5,13.5,Chlorocephalus,,
01A31527,Island,NA,8062012,63,48.5,18.5,13.5,Chlorocephalus,,
02578813,Island,NA,10102016,62.5,48,18.5,13.5,Chlorocephalus,,
02727937,Island,NA,8042019,62,47,18.5,13.5,Chlorocephalus,,
02728050,Island,NA,11042019,61.5,46,18.5,13.5,Chlorocephalus,,
01A31511,Island,NA,7062012,60.5,46,18.5,13.5,Chlorocephalus,,
02727826,Island,NA,42910,64,50,18.5,13.3,Chlorocephalus,,
02656465,Island,NA,13062015,65,52.5,18.5,13,Chlorocephalus,,
2746412,Island,NA,26042002,64,50,18.5,13,Chlorocephalus,,
02656282,Island,NA,03042013,61.5,47,18.5,13,Chlorocephalus,,
2728228,Island,NA,24042022,59.5,47,18.5,13,Chlorocephalus,,
02727913,Island,NA,7042019,60,46,18.5,13,Chlorocephalus,,
02700504,Island,NA,29032013,63,45,18.5,13,Chlorocephalus,,
2728286,Island,NA,25042022,63,49.5,18.5,12.8,Chlorocephalus,,
2728157,Island,NA,22042022,64,52,18.5,12.5,Chlorocephalus,,
02656418,Island,NA,29072014,62.5,51,18.5,12.5,Chlorocephalus,,
02656354,Island,NA,19072014,65,50.5,18.5,12.5,Chlorocephalus,,
2746416,Island,NA,26042002,64,50,18.5,12.5,Chlorocephalus,,
02700564,Island,NA,31032013,63,49,18.5,12.5,Chlorocephalus,,
02656413,Island,NA,27072014,61,49,18.5,12.5,Chlorocephalus,,
2728134,Island,NA,21042022,60,49,18.5,12.5,Chlorocephalus,,
02656284,Island,NA,04042013,62,48,18.5,12.5,Chlorocephalus,,
02585668,Island,NA,5042019,63,47,18.5,12.5,Chlorocephalus,,
02656289,Island,NA,04042013,59,47,18.5,12.5,Chlorocephalus,,
2728231,Island,NA,24042022,63.5,46,18.5,12.5,Chlorocephalus,,
02710246,Island,NA,27062016,64,50,18.5,12.1,Chlorocephalus,,
02727868,Island,NA,42921,63,49,18.5,12.1,Chlorocephalus,,
02727973,Island,NA,9042019,63.5,51,18.5,12,Chlorocephalus,,
02700684,Island,NA,25072014,65,50.5,18.5,12,Chlorocephalus,,
02656244,Island,NA,02042013,61.5,50,18.5,12,Chlorocephalus,,
02700655,Island,NA,22072014,63.5,49,18.5,12,Chlorocephalus,,
02700517,Island,NA,29032013,63,49,18.5,12,Chlorocephalus,,
02656468,Island,NA,13062015,62,49,18.5,12,Chlorocephalus,,
2728125,Island,NA,21042022,62,48,18.5,12,Chlorocephalus,,
2746403,Island,NA,26042002,61.5,48,18.5,12,Chlorocephalus,,
02710219,Island,NA,25062016,62,49,18.5,11.8,Chlorocephalus,,
02710235,Island,NA,26062016,62,48,18.5,11.6,Chlorocephalus,,
02656379,Island,NA,20072014,62,48,18.5,11.5,Chlorocephalus,,
02710253,Island,NA,28062016,63,44,18.5,11.5,Chlorocephalus,,
02710258,Island,NA,28062016,62,50,18.5,11,Chlorocephalus,,
02656396,Island,NA,20072014,60,46,18.5,11,Chlorocephalus,,
02656363,Island,NA,19072014,62,45.5,18.5,11,Chlorocephalus,,
01A31528,Island,NA,8062012,62.5,47,18.46,12,Chlorocephalus,,
01A31628,Island,NA,11062012,64,48,18.44,12.5,Chlorocephalus,,
2728112,Island,NA,43638,66,52,18.4,17.5,Chlorocephalus,,
02710142,Island,NA,14102015,64.5,52,18.4,15.5,Chlorocephalus,,
2728106,Island,NA,43636,63,48,18.4,15.5,Chlorocephalus,,
02700625,Island,NA,20072014,65,51,18.4,15,Chlorocephalus,,
2772564,Island,NA,23062024,63,51,18.4,15,Chlorocephalus,,
2746677,Island,NA,24062023,62,51,18.4,15,Chlorocephalus,,
02656401,Island,NA,25072014,65,50.5,18.4,15,Chlorocephalus,,
01A31636,Island,NA,11062012,64,48,18.4,15,Chlorocephalus,,
02585621,Island,NA,4042019,60,48,18.4,15,Chlorocephalus,,
2772522,Island,NA,22062024,64,49,18.4,14.9,Chlorocephalus,,
02727897,Island,NA,6042019,66,51,18.4,14.5,Chlorocephalus,,
2746562,Island,NA,17062023,62,47,18.4,14.5,Chlorocephalus,,
02727822,Island,NA,42910,61,47,18.4,14.1,Chlorocephalus,,
2728201,Island,NA,23042022,64.5,51,18.4,14,Chlorocephalus,,
02700539,Island,NA,30032013,63.5,50,18.4,14,Chlorocephalus,,
02656336,Island,NA,05052013,61.5,48,18.4,14,Chlorocephalus,,
2746407,Island,NA,26042002,59.5,47,18.4,14,Chlorocephalus,,
02700554,Island,NA,30032013,63.5,44,18.4,14,Chlorocephalus,,
2772641,Island,NA,28062024,61,48,18.4,13.7,Chlorocephalus,,
02727825,Island,NA,42910,63,47,18.4,13.6,Chlorocephalus,,
2728094,Island,NA,43636,64,50,18.4,13.5,Chlorocephalus,,
02700568,Island,NA,31032013,63.5,49.5,18.4,13.5,Chlorocephalus,,
02641287,Island,NA,6042019,62.5,48,18.4,13.5,Chlorocephalus,,
02727836,Island,NA,42912,63,47,18.4,13.5,Chlorocephalus,,
02641275,Island,NA,6042019,61.5,NA,18.4,13,Chlorocephalus,,
02727896,Island,NA,6042019,63.5,51,18.4,13,Chlorocephalus,,
02727910,Island,NA,7042019,62.5,48.5,18.4,13,Chlorocephalus,,
02700680,Island,NA,24072014,63.5,47.5,18.4,13,Chlorocephalus,,
02727864,Island,NA,42921,63,47,18.4,12.9,Chlorocephalus,,
02710244,Island,NA,27062016,64,49,18.4,12.7,Chlorocephalus,,
02710205,Island,NA,25062016,63,50,18.4,12.6,Chlorocephalus,,
02656331,Island,NA,05052013,62.5,49,18.4,12.5,Chlorocephalus,,
02727997,Island,NA,10042019,60,49,18.4,12.5,Chlorocephalus,,
02656278,Island,NA,03042013,61.5,48,18.4,12.5,Chlorocephalus,,
02710189,Island,NA,25062016,66,54,18.4,12.4,Chlorocephalus,,
02710245,Island,NA,27062016,63,45,18.4,12.1,Chlorocephalus,,
02656496,Island,NA,13062015,64,52,18.4,12,Chlorocephalus,,
02585697,Island,NA,5042019,64,51,18.4,12,Chlorocephalus,,
2746655,Island,NA,21062023,62,47,18.4,12,Chlorocephalus,,
02656494,Island,NA,16062015,63,50,18.4,11.5,Chlorocephalus,,
01A31530,Island,NA,8062012,61,47,18.38,11.5,Chlorocephalus,,
02672121,Island,NA,14062012,62,47,18.38,11,Chlorocephalus,,
01A31532,Island,NA,8062012,64,48.5,18.32,13,Chlorocephalus,,
02656251,Island,NA,02042013,64,52,18.3,NA,Chlorocephalus,,
2728116,Island,NA,43639,64,51,18.3,15,Chlorocephalus,,
2746606,Island,NA,18062023,64,48,18.3,15,Chlorocephalus,,
02727814,Island,NA,42909,65,45,18.3,14.9,Chlorocephalus,,
2772644,Island,NA,28062024,65,52,18.3,14.5,Chlorocephalus,,
2772680,Island,NA,1072024,65,50,18.3,14.5,Chlorocephalus,,
2746507,Island,NA,16062023,65,50,18.3,14,Chlorocephalus,,
2746582,Island,NA,18062023,64,48,18.3,14,Chlorocephalus,,
2746616,Island,NA,19062023,64,47,18.3,14,Chlorocephalus,,
02672131,Island,NA,14062012,63.5,47,18.3,14,Chlorocephalus,,
02700664,Island,NA,23072014,62,50,18.3,13.5,Chlorocephalus,,
02700599,Island,NA,01042013,65.5,49,18.3,13.5,Chlorocephalus,,
2746625,Island,NA,19062023,65,49,18.3,13.5,Chlorocephalus,,
2728142,Island,NA,21042022,64,49,18.3,13.5,Chlorocephalus,,
2746456,Island,NA,22062022,64,49,18.3,13.5,Chlorocephalus,,
02641224,Island,NA,06122016,60.5,48,18.3,13.5,Chlorocephalus,,
2746587,Island,NA,18062023,62,46,18.3,13.5,Chlorocephalus,,
02585607,Island,NA,4042019,64.5,53,18.3,13,Chlorocephalus,,
02578805,Island,NA,04102016,66,50.5,18.3,13,Chlorocephalus,,
2728187,Island,NA,22042022,64,50,18.3,13,Chlorocephalus,,
2746450,Island,NA,21062022,64,50,18.3,13,Chlorocephalus,,
02656435,Island,NA,12062015,64,48,18.3,13,Chlorocephalus,,
02641263,Island,NA,6042019,60,46.5,18.3,13,Chlorocephalus,,
02728066,Island,NA,13042019,62.5,46,18.3,13,Chlorocephalus,,
02578888,Island,NA,23112016,64,50.5,18.3,12.5,Chlorocephalus,,
02656470,Island,NA,13062015,63.5,50,18.3,12.5,Chlorocephalus,,
02585670,Island,NA,5042019,62.5,49,18.3,12.5,Chlorocephalus,,
02727933,Island,NA,7042019,62,49,18.3,12.5,Chlorocephalus,,
02727924,Island,NA,7042019,61.5,47.5,18.3,12.5,Chlorocephalus,,
02656330,Island,NA,05052013,62,47,18.3,12.5,Chlorocephalus,,
02656464,Island,NA,13062015,62,46,18.3,12.5,Chlorocephalus,,
02710270,Island,NA,29062016,63,50,18.3,12,Chlorocephalus,,
2746434,Island,NA,21062022,61,49,18.3,12,Chlorocephalus,,
2746696,Island,NA,25062023,61,45,18.3,12,Chlorocephalus,,
01A31520,Island,NA,8062012,63,48,18.3,11.5,Chlorocephalus,,
02656431,Island,NA,12062015,61.5,NA,18.3,11,Chlorocephalus,,
02656377,Island,NA,20072014,65,48,18.3,11,Chlorocephalus,,
01A31515,Island,NA,8062012,64.5,49.5,18.28,11.5,Chlorocephalus,,
01A31575,Island,NA,10062012,65,51,18.22,13.5,Chlorocephalus,,
01A31539,Island,NA,9062012,61,46,18.22,10,Chlorocephalus,,
02656449,Island,NA,13062015,64,49,18.2,NA,Chlorocephalus,,
2772693,Island,NA,2072024,64,48,18.2,15.8,Chlorocephalus,,
02727898,Island,NA,6042019,65.5,52,18.2,15,Chlorocephalus,,
2728099,Island,NA,43636,64,49,18.2,15,Chlorocephalus,,
2746550,Island,NA,17062023,63,48,18.2,15,Chlorocephalus,,
2746540,Island,NA,17062023,66,51,18.2,14.5,Chlorocephalus,,
02728057,Island,NA,12042019,63,51,18.2,14,Chlorocephalus,,
2746574,Island,NA,18062023,63,50,18.2,14,Chlorocephalus,,
02585669,Island,NA,5042019,64,49.5,18.2,14,Chlorocephalus,,
2746455,Island,NA,22062022,63,48,18.2,14,Chlorocephalus,,
02656237,Island,NA,02042013,62,48,18.2,14,Chlorocephalus,,
2746628,Island,NA,20062023,61,47,18.2,14,Chlorocephalus,,
02727813,Island,NA,42909,65,50,18.2,13.6,Chlorocephalus,,
02641262,Island,NA,6042019,63,51,18.2,13.5,Chlorocephalus,,
02656338,Island,NA,05052013,62.5,48,18.2,13.5,Chlorocephalus,,
02727812,Island,NA,42909,66,51,18.2,13.4,Chlorocephalus,,
02727956,Island,NA,8042019,63,51,18.2,13,Chlorocephalus,,
2728204,Island,NA,23042022,62,50,18.2,13,Chlorocephalus,,
2746566,Island,NA,17062023,64,49,18.2,13,Chlorocephalus,,
2728271,Island,NA,25042022,61.5,49,18.2,13,Chlorocephalus,,
02656369,Island,NA,19072014,61.5,48,18.2,13,Chlorocephalus,,
02700596,Island,NA,01042013,62,46,18.2,13,Chlorocephalus,,
2728237,Island,NA,24042022,66,51,18.2,12.5,Chlorocephalus,,
02727909,Island,NA,7042019,64,51,18.2,12.5,Chlorocephalus,,
02656264,Island,NA,03042013,64,46.5,18.2,12.5,Chlorocephalus,,
02700624,Island,NA,20072014,60,43,18.2,12.5,Chlorocephalus,,
2728227,Island,NA,24042022,64,49,18.2,12,Chlorocephalus,,
02656342,Island,NA,06042013,61,47,18.2,12,Chlorocephalus,,
02656203,Island,NA,01042013,64,46,18.2,12,Chlorocephalus,,
02641274,Island,NA,6042019,62.5,46,18.2,12,Chlorocephalus,,
02656492,Island,NA,15062015,59.5,46,18.2,12,Chlorocephalus,,
02710242,Island,NA,27062016,62,46,18.2,11.6,Chlorocephalus,,
2728194,Island,NA,23042022,62.5,62.5,18.2,11.5,Chlorocephalus,,
02656297,Island,NA,04042013,62,48,18.2,11.5,Chlorocephalus,,
02700636,Island,NA,21072014,61,44,18.2,11,Chlorocephalus,,
02672143,Island,NA,15062012,61,48,18.14,13,Chlorocephalus,,
2746546,Island,NA,17062023,60,47,18.1,14,Chlorocephalus,,
02727886,Island,NA,42923,63,48,18.1,13.6,Chlorocephalus,,
02710289,Island,NA,04102016,62,48,18.1,13.5,Chlorocephalus,,
02710288,Island,NA,04102016,63.5,50,18.1,13,Chlorocephalus,,
2746590,Island,NA,18062023,64,48,18.1,13,Chlorocephalus,,
02585657,Island,NA,5042019,63.5,47,18.1,13,Chlorocephalus,,
02700567,Island,NA,31032013,61,47,18.1,13,Chlorocephalus,,
02727884,Island,NA,42922,63,49,18.1,12.9,Chlorocephalus,,
02727856,Island,NA,42919,64,48,18.1,12.6,Chlorocephalus,,
02585688,Island,NA,5042019,63,49.5,18.1,12.5,Chlorocephalus,,
02700538,Island,NA,30032013,62,49,18.1,12.5,Chlorocephalus,,
02656362,Island,NA,19072014,61,48,18.1,12,Chlorocephalus,,
02700671,Island,NA,23072014,64.5,49.5,18.1,11.5,Chlorocephalus,,
02656296,Island,NA,04042013,61.5,46,18.1,11.5,Chlorocephalus,,
02656383,Island,NA,20072014,60,47.5,18.1,11,Chlorocephalus,,
2728105,Island,NA,43636,62,49,18,14.5,Chlorocephalus,,
02727904,Island,NA,7042019,61,49,18,14.5,Chlorocephalus,,
02728036,Island,NA,10042019,62.5,47,18,14.5,Chlorocephalus,,
2746648,Island,NA,21062023,61,47,18,14.5,Chlorocephalus,,
2772516,Island,NA,21062024,64,50,18,14.2,Chlorocephalus,,
2772677,Island,NA,1072024,63,49,18,13.8,Chlorocephalus,,
02710103,Island,NA,16062015,65,52,18,13.5,Chlorocephalus,,
02641246,Island,NA,5042019,62,50,18,13.5,Chlorocephalus,,
2728164,Island,NA,22042022,63,49.5,18,13.5,Chlorocephalus,,
2746555,Island,NA,17062023,64,49,18,13.5,Chlorocephalus,,
02700571,Island,NA,31032013,62,48,18,13.5,Chlorocephalus,,
02656305,Island,NA,04042013,62,47.5,18,13.5,Chlorocephalus,,
02700550,Island,NA,30032013,60,44,18,13.5,Chlorocephalus,,
2772573,Island,NA,23062024,63,51,18,13.4,Chlorocephalus,,
2772614,Island,NA,24062024,62,48,18,13.4,Chlorocephalus,,
01A31514,Island,NA,8062012,63.5,49,18,13,Chlorocephalus,,
02727974,Island,NA,9042019,6,49,18,13,Chlorocephalus,,
02585686,Island,NA,5042019,61.5,48,18,13,Chlorocephalus,,
02585611,Island,NA,4042019,61.5,48,18,13,Chlorocephalus,,
02656294,Island,NA,04042013,63.5,47,18,13,Chlorocephalus,,
2746644,Island,NA,20062023,62,47,18,13,Chlorocephalus,,
2746662,Island,NA,22062023,61,46,18,13,Chlorocephalus,,
2728223,Island,NA,24042022,64.5,50.5,18,12.5,Chlorocephalus,,
02585642,Island,NA,4042019,63,50,18,12.5,Chlorocephalus,,
2728124,Island,NA,21042022,62,49.5,18,12.5,Chlorocephalus,,
02585689,Island,NA,5042019,62,48.5,18,12.5,Chlorocephalus,,
2746660,Island,NA,22062023,60,48,18,12.5,Chlorocephalus,,
2728233,Island,NA,24042022,65,52,18,12.2,Chlorocephalus,,
02641253,Island,NA,6042019,62,50,18,12,Chlorocephalus,,
02700666,Island,NA,23072014,62.5,50,18,11.5,Chlorocephalus,,
02700635,Island,NA,20072014,60,47,18,11,Chlorocephalus,,
02656205,Island,NA,01042013,60,43,18,10.5,Chlorocephalus,,
01A31538,Island,NA,9062012,62,48,17.96,10.5,Chlorocephalus,,
2746425,Island,NA,26042002,62,49,17.9,NA,Chlorocephalus,,
2746470,Island,NA,24062022,62,53,17.9,16,Chlorocephalus,,
02656247,Island,NA,02042013,63,50,17.9,14,Chlorocephalus,,
2772575,Island,NA,23062024,62,47,17.9,14,Chlorocephalus,,
02656341,Island,NA,05052013,61.5,47,17.9,13.5,Chlorocephalus,,
02727811,Island,NA,42909,65,49,17.9,13.2,Chlorocephalus,,
02727863,Island,NA,42921,64,47,17.9,12.5,Chlorocephalus,,
02700537,Island,NA,30032013,62,47,17.9,12.5,Chlorocephalus,,
02727873,Island,NA,42921,62,48,17.9,12.4,Chlorocephalus,,
02578824,Island,NA,14112016,61,49,17.8,14.5,Chlorocephalus,,
02656307,Island,NA,04042013,64.5,49.5,17.8,14,Chlorocephalus,,
02727879,Island,NA,42922,65,51,17.8,13.6,Chlorocephalus,,
2728243,Island,NA,24042022,64,50,17.8,13.5,Chlorocephalus,,
02656328,Island,NA,05052013,64,50,17.8,13.5,Chlorocephalus,,
2746585,Island,NA,18062023,63,49,17.8,13.5,Chlorocephalus,,
02578821,Island,NA,11102016,63,48,17.8,13,Chlorocephalus,,
02641281,Island,NA,6042019,63,50,17.8,12.5,Chlorocephalus,,
02700656,Island,NA,22072014,60,45.5,17.8,11,Chlorocephalus,,
2728140,Island,NA,21042022,64,52,17.7,13,Chlorocephalus,,
2746535,Island,NA,17062023,64,48,17.7,13,Chlorocephalus,,
2728284,Island,NA,25042022,61,48,17.6,13,Chlorocephalus,,
02727927,Island,NA,7042019,62.5,50,17.5,13,Chlorocephalus,,
02656433,Island,NA,12062015,62,49,17.5,13,Chlorocephalus,,
2746417,Island,NA,26042002,60,48,17.5,12.5,Chlorocephalus,,
02700660,Island,NA,23072014,62.5,49,17.4,11,Chlorocephalus,,
02656366,Island,NA,19072014,64,46,17.4,11,Chlorocephalus,,
02656387,Island,NA,20072014,63.5,50,17.2,10.5,Chlorocephalus,,
02656488,Island,NA,15062015,62,50,17.1,14,Chlorocephalus,,
2728282,Island,NA,25042022,62,50.5,17,12.5,Chlorocephalus,,
02727808,Island,NA,42909,64,49,16.7,14.6,Chlorocephalus,,
02727889,Island,NA,30102017,64,49,16.2,13.8,Chlorocephalus,,
2772590,Island,NA,23062024,61,47,15.8,15.3,Chlorocephalus,,
02585696,Island,NA,5042019,60.5,48,8.2,13,Chlorocephalus,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
